parent,line_id,class,lat,lon,state,x_c,y_c,w,h,top_left_x,top_left_y,bottom_right_x,bottom_right_y,local_top_left_x,local_top_left_y,local_bottom_right_x,local_bottom_right_y
"29.31,75.31",0,zigzag,29.314306128677696,75.31369522743223,haryana,23796961.18104889,13917273.264562503,0.102908,0.0372557,23796903.55256889,13917252.401370503,23797018.809528887,13917294.127754502,846.7916799999999,78.843016,962.04864,120.5694
"30.32,76.93",0,fcbk,30.317608461851503,76.92982547531129,haryana,23947595.43800889,13809489.004755467,0.0639102,0.0741318,23947559.64829689,13809447.490947466,23947631.22772089,13809530.518563468,507.943408,776.7111520000001,579.522832,859.738768
"28.93,75.94",0,zigzag,28.92624134354416,75.93987439365387,haryana,23855325.30952889,13958677.074345868,0.0394531,0.0936456,23855303.21579289,13958624.632809868,23855347.40326489,13958729.515881868,526.198904,907.834144,570.3863759999999,1012.7172159999999
"30.41,77.22",0,zigzag,30.40546240634526,77.22250710411069,haryana,23974875.343039997,13799998.88226848,0.0684951,0.034923,23974836.985783998,13799979.32538848,23974913.700295996,13800018.439148478,755.321784,1030.83288,832.036296,1069.9466400000001
"28.05,77.44",0,zigzag,28.052325222348223,77.4378715053558,haryana,23994948.760142222,14051356.051352818,0.0487147,0.0949027,23994921.47991022,14051302.905840818,23994976.040374223,14051409.196864817,334.329688,261.27992800000004,388.890152,367.57095200000003
"27.95,77.34",0,zigzag,27.948096601463675,77.34517684879309,haryana,23986308.99194667,14062358.779916674,0.0357494,0.0730171,23986288.97228267,14062317.890340675,23986329.011610672,14062399.669492673,1022.4976159999999,719.9443440000001,1062.536944,801.723496
"29.11,76.60",0,zigzag,29.11056127901999,76.59465487018586,haryana,23916355.273347557,13939030.895721141,0.105328,0.0526739,23916296.289667558,13939001.39833714,23916414.257027555,13939060.393105142,2.814111999999996,470.624056,120.78147200000001,529.618824
"28.15,77.07",0,zigzag,28.150746454337632,77.072294307518,haryana,23960874.495626666,14040956.575790161,0.0955293,0.041958,23960820.999218665,14040933.079310162,23960927.992034666,14040980.07227016,720.348552,457.5950399999999,827.341368,504.588
"29.01,75.84",0,zigzag,29.007322849420458,75.84514620723726,haryana,23846496.002613336,13950039.12756687,0.089432,0.0359834,23846445.920693334,13950018.97686287,23846546.084533338,13950059.27827087,989.5793600000001,825.172656,1089.7432,865.4740640000001
"28.27,77.20",0,fcbk,28.272612226568132,77.20434168014526,haryana,23973182.20280889,14028066.624587812,0.0415931,0.0936534,23973158.910672892,14028014.178683812,23973205.49494489,14028119.070491811,941.3817839999999,231.100016,987.966056,335.991824
"29.08,76.14",0,zigzag,29.075209535240187,76.14167697029117,haryana,23874134.672960002,13942801.665320195,0.0734238,0.0876861,23874093.555632003,13942752.561104195,23874175.790288,13942850.769536195,675.1876319999999,1021.7916240000001,757.422288,1120.000056
"29.08,76.14",1,zigzag,29.077483483968816,76.13712302227019,haryana,23873710.21424,13942559.155080196,0.0437059,0.0839782,23873685.738936,13942512.127288196,23873734.689544,13942606.182872195,267.370936,781.357808,316.32154399999996,875.413392
"29.78,75.09",0,zigzag,29.782741479105454,75.09046992130278,haryana,23776155.074506667,13867084.031098306,0.0821241,0.0418478,23776109.085010666,13867060.596330306,23776201.064002667,13867107.465866307,557.810344,242.157552,649.7893359999999,289.027088
"27.85,77.26",0,zigzag,27.84933776273543,77.2612892885208,haryana,23978490.104622222,14072774.305580465,0.0910396,0.0412951,23978439.122446224,14072751.180324465,23978541.08679822,14072797.430836465,629.188224,606.685464,731.1525760000001,652.935976
"28.44,76.66",0,zigzag,28.439068782137724,76.65959317626955,haryana,23922407.96216889,14010436.37273767,0.0397345,0.0821054,23922385.71084889,14010390.39371367,23922430.21348889,14010482.35176167,499.82996,612.728816,544.3326,704.6868639999999
"28.56,76.79",0,zigzag,28.562674928024528,76.79099366359712,haryana,23934655.375271115,13997326.675169673,0.0778578,0.0382417,23934611.774903115,13997305.259817673,23934698.975639116,13997348.090521673,609.0157919999999,254.71840799999998,696.216528,297.54911200000004
"28.56,76.79",1,zigzag,28.562605726416503,76.78901614170077,haryana,23934471.056871112,13997334.019009674,0.0789616,0.0350368,23934426.838375114,13997314.398401674,23934515.27536711,13997353.639617674,424.079264,263.85699200000005,512.516256,303.098208
"29.89,76.47",0,zigzag,29.89131645348126,76.4715212751388,haryana,23904878.39045333,13855417.66120398,0.0433559,0.0861869,23904854.11114933,13855369.39653998,23904902.669757333,13855465.92586798,677.513816,370.206536,726.072424,466.735864
"28.11,77.43",0,zigzag,28.113381687871275,77.4356785652161,haryana,23994744.363306668,14044905.769944286,0.0548558,0.0241594,23994713.644058667,14044892.240680287,23994775.08255467,14044919.299208285,1058.561392,189.11793600000001,1119.9998879999998,216.176464
"29.82,75.00",0,zigzag,29.817823915615403,74.99793901290892,haryana,23767530.568746667,13863315.81308969,0.0769115,0.0887009,23767487.498306666,13863266.140585689,23767573.63918667,13863365.48559369,324.83164,744.1050959999999,410.97252000000003,843.450104
"30.43,77.08",0,zigzag,30.425617121717195,77.0855244562149,haryana,23962107.63486222,13797820.5345482,0.0801952,0.0536469,23962062.725550223,13797790.492284201,23962152.54417422,13797850.5768122,1030.0073280000001,1003.724456,1119.825952,1063.808984
"29.42,75.73",0,zigzag,29.421042677200344,75.732075658989,haryana,23835957.063662227,13905857.686078066,0.0870071,0.0343606,23835908.339686226,13905838.444142066,23836005.78763823,13905876.928014066,704.7414640000001,429.184784,802.1894159999999,467.66865599999994
"27.95,76.03",0,zigzag,27.94521470119918,76.02555093021395,haryana,23863310.94152889,14062662.852076674,0.0264736,0.0546997,23863296.11631289,14062632.220244674,23863325.76674489,14062693.483908674,130.491424,1034.274248,160.141856,1095.537912
"29.94,74.87",0,zigzag,29.939284363522173,74.86936511898047,haryana,23755546.613244448,13850259.468728479,0.0253338,0.0405387,23755532.426316448,13850236.767056478,23755560.80017245,13850282.17040048,486.637872,614.272568,515.011728,659.6759119999999
"29.56,77.01",0,zigzag,29.559115714884605,77.00756555843355,haryana,23954841.338933334,13891072.82901013,0.112087,0.0477071,23954778.570213333,13891046.113034131,23954904.107653335,13891099.54498613,270.32487999999995,628.0382639999999,395.86232,681.4702159999999
"29.56,77.01",1,zigzag,29.556159383656848,77.00700855503084,haryana,23954789.422453333,13891389.60421013,0.0380684,0.0834559,23954768.104149334,13891342.868906131,23954810.74075733,13891436.33951413,259.85881600000005,924.7941360000001,302.495424,1018.264744
"29.56,77.01",2,zigzag,29.55908124305684,77.01064738998413,haryana,23955128.586453333,13891076.522770131,0.0991385,0.0389635,23955073.068893332,13891054.70321013,23955184.104013335,13891098.342330132,564.82356,636.6284400000001,675.85868,680.2675599999999
"29.56,77.01",3,zigzag,29.5551228206717,77.00770337333675,haryana,23954854.184213333,13891500.671250131,0.0413418,0.0667703,23954831.03280533,13891463.279882131,23954877.335621335,13891538.06261813,322.787472,1045.205112,369.090288,1119.987848
"29.56,77.01",4,zigzag,29.561323131196463,77.00425939704895,haryana,23954533.182357334,13890836.29509013,0.0440926,0.0314878,23954508.490501333,13890818.661922129,23954557.874213334,13890853.92825813,0.24516799999999728,400.587152,49.62888,435.85348799999997
"28.28,77.06",0,zigzag,28.282493115854255,77.05775515155791,haryana,23959519.34807111,14027020.860647524,0.0246672,0.0381696,23959505.53443911,14026999.485671524,23959533.16170311,14027042.235623524,336.951328,274.75190399999997,364.578592,317.50185600000003
"28.90,77.05",0,zigzag,28.895478515839805,77.0459438150406,haryana,23958418.451715555,13961952.596568888,0.0867806,0.0420774,23958369.854579557,13961929.033224888,23958467.048851553,13961976.159912888,133.33902400000002,1017.808176,230.533296,1064.9348639999998
"28.90,77.05",1,zigzag,28.900335329917418,77.04566798095705,haryana,23958392.742115557,13961435.523928888,0.0993282,0.0423464,23958337.118323557,13961411.809944889,23958448.365907557,13961459.237912888,100.602768,500.58489599999996,211.850352,548.012864
"28.90,77.05",2,zigzag,28.89837642864491,77.05154888858794,haryana,23958940.882435557,13961644.078008888,0.0449576,0.0838819,23958915.706179556,13961597.104144888,23958966.058691557,13961691.051872889,679.190624,685.8790960000001,729.543136,779.826824
"28.95,76.91",0,zigzag,28.948297928743,76.91382046127319,haryana,23946103.662577778,13956327.96525742,0.0991595,0.0539043,23946048.133257776,13956297.77884942,23946159.19189778,13956358.15166542,860.5634799999999,711.1113520000001,971.62212,771.484168
"28.95,76.91",1,zigzag,28.94734211608577,76.9044726574707,haryana,23945232.384113777,13956429.77325742,0.0799973,0.0383314,23945187.58562578,13956408.307673419,23945277.182601776,13956451.23884142,0.01584800000000497,821.6401760000001,89.612824,864.571344
"28.95,76.91",2,zigzag,28.95160458344544,76.90622097091675,haryana,23945395.33873778,13955975.75101742,0.086513,0.041524,23945346.891457777,13955952.49757742,23945443.78601778,13955999.00445742,159.32168000000001,365.83007999999995,256.21624,412.33696
"28.95,76.91",4,zigzag,28.95187515546207,76.91330871124266,haryana,23946055.96401778,13955946.93005742,0.0408794,0.104197,23946033.071553778,13955888.57973742,23946078.85648178,13956005.28037742,845.5017760000001,301.91224,891.286704,418.61287999999996
"28.95,76.91",5,zigzag,28.95138441786515,76.9079920888901,haryana,23945560.418897778,13955999.202697419,0.0307363,0.0850036,23945543.206569776,13955951.600681419,23945577.63122578,13956046.804713419,355.63679199999996,364.93318400000004,390.06144800000004,460.137216
"28.32,76.23",0,zigzag,28.320927112449322,76.23539466819764,haryana,23882869.79552,14022952.197448675,0.0365762,0.096143,23882849.312848,14022898.357368674,23882890.278192,14023006.037528675,1042.336848,407.99752000000007,1083.3021919999999,515.67768
"27.97,77.39",1,zigzag,27.96640236851994,77.39183349456792,haryana,23990657.70652445,14060427.130725473,0.0393542,0.0821009,23990635.66817245,14060381.154221473,23990679.74487645,14060473.107229473,708.855728,893.6889360000001,752.9324320000001,985.641944
"28.46,76.65",0,zigzag,28.46038865352467,76.64564651985174,haryana,23921108.039573338,14008176.277222723,0.0253653,0.110076,23921093.83500534,14008114.634662723,23921122.244141337,14008237.919782722,140.021672,457.15264,168.43080799999998,580.43776
"29.87,76.63",0,zigzag,29.867075046194003,76.6275435806274,haryana,23919420.72334222,13858023.497989925,0.0846931,0.038085,23919373.295206223,13858002.170389924,23919468.15147822,13858044.825589925,283.616984,853.0575200000001,378.473256,895.71272
"28.77,76.20",0,zigzag,28.773383236467073,76.20157668228151,haryana,23879717.730773333,13974943.335390523,0.0900903,0.0397875,23879667.28020533,13974921.054390524,23879768.181341335,13974965.616390523,656.506872,177.96491999999998,757.408008,222.52692000000002
"28.77,76.20",1,zigzag,28.76823415028335,76.20385160751346,haryana,23879929.769173335,13975490.855230523,0.0541169,0.0977949,23879899.463709336,13975436.090086523,23879960.074637335,13975545.620374523,888.6903760000001,693.000616,949.301304,802.5309040000001
"28.77,76.20",2,zigzag,28.77338716514506,76.20065208835604,haryana,23879631.552373335,13974942.917630522,0.0529105,0.031771,23879601.922493335,13974925.125870522,23879661.182253335,13974960.709390521,591.1491599999999,182.0364,650.40892,217.61991999999998
"28.89,77.05",0,zigzag,28.893305168563217,77.04771824951175,haryana,23958583.840995558,13962183.970540255,0.114447,0.054291,23958519.75067556,13962153.567580255,23958647.931315556,13962214.373500256,283.23512,177.73896000000002,411.41576,238.54488
"28.58,76.79",0,zigzag,28.580462128680484,76.78759023990634,haryana,23934338.153191116,13995438.894762298,0.0441205,0.0791682,23934313.445711117,13995394.560570298,23934362.860671114,13995483.228954298,310.68659999999994,466.615408,360.10155999999995,555.2837920000001
"28.58,76.79",2,zigzag,28.576565062988475,76.78505684293752,haryana,23934102.023479115,13995852.523082297,0.0854885,0.0395669,23934054.149919115,13995830.365618298,23934149.897039115,13995874.680546297,51.390808,902.420456,147.137928,946.7353840000001
"28.58,76.79",3,zigzag,28.58313720129307,76.78626145381931,haryana,23934214.301351115,13995154.957962299,0.0384311,0.079321,23934192.779935114,13995110.538202299,23934235.822767116,13995199.377722299,190.020824,182.59304,233.06365599999998,271.43256
"29.38,74.60",0,zigzag,29.38394181111919,74.59726076507565,haryana,23730184.649244443,13909827.01733961,0.0791901,0.0391777,23730140.302788444,13909805.07782761,23730228.99570044,13909848.956851609,260.338344,116.42080800000001,349.03125600000004,160.299832
"29.42,76.38",0,zigzag,29.416838964460656,76.37746363620752,haryana,23896111.58309333,13906307.503838066,0.0880661,0.0386996,23896062.26607733,13906285.832062066,23896160.900109332,13906329.175614066,274.276744,876.572704,372.910776,919.916256
"29.33,75.95",0,zigzag,29.330187247179232,75.94566899032593,haryana,23855865.405084446,13915575.520707225,0.0936643,0.0323826,23855812.953076445,13915557.386451226,23855917.857092448,13915593.654963225,103.868632,521.846864,208.772648,558.115376
"28.81,76.26",1,zigzag,28.81224672741455,76.25828913173672,haryana,23885003.714186665,13970809.976128772,0.0633141,0.0318708,23884968.258290663,13970792.128480772,23885039.170082666,13970827.823776772,365.079624,303.157792,435.9914160000001,338.85308799999996
"29.09,75.65",0,zigzag,29.08901057270218,75.65060785636904,haryana,23828363.71409778,13941329.741123674,0.0841536,0.0338603,23828316.58808178,13941310.779355675,23828410.840113778,13941348.702891674,569.530304,646.571352,663.7823360000001,684.4948880000001
"29.87,76.65",0,zigzag,29.867276439683256,76.65326159534453,haryana,23921817.816053335,13858001.851749923,0.0561016,0.0733893,23921786.399157334,13857960.753741924,23921849.232949335,13858042.949757922,832.5858239999999,811.640872,895.419616,893.836888
"29.71,76.34",0,zigzag,29.71238599830393,76.33986466045384,haryana,23892607.104551114,13874636.964038828,0.0439445,0.087879,23892582.495631114,13874587.751798829,23892631.713471115,13874686.176278828,522.7765199999999,254.73448,571.99436,353.15896
"30.05,77.15",0,zigzag,30.0473758330352,77.15322958393097,haryana,23968418.210151114,13838626.806913832,0.127958,0.041992,23968346.553671114,13838603.291393831,23968489.866631113,13838650.322433833,789.3625599999999,819.05152,932.67552,866.08256
"30.05,77.15",1,zigzag,30.049642313489052,77.1530473087311,haryana,23968401.220871113,13838382.755553832,0.0993748,0.06087,23968345.57098311,13838348.668353831,23968456.870759115,13838416.842753833,788.379872,564.42848,899.679648,632.60288
"29.75,76.91",0,zigzag,29.754938846620288,76.91456922073368,haryana,23946173.45201778,13870069.384707365,0.0796716,0.0531605,23946128.83592178,13870039.614827365,23946218.06811378,13870099.154587366,941.266144,-5.600000000161032e-05,1030.498336,59.539704
"29.85,76.97",0,zigzag,29.853113411368664,76.96637646179198,haryana,23951002.236871112,13859524.020445451,0.0345188,0.0842974,23950982.906343114,13859476.81390145,23951021.56739911,13859571.226989452,202.931232,178.20913600000003,241.59228800000002,272.62222399999996
"28.14,76.20",0,zigzag,28.137119464495903,76.20150095558165,haryana,23879710.672533333,14042397.012723366,0.0786852,0.0482879,23879666.608821332,14042369.971499367,23879754.736245334,14042424.053947365,655.8354879999999,837.429656,743.962912,891.512104
"29.57,76.51",0,zigzag,29.56781540068504,76.50715861454009,haryana,23908200.031235557,13890140.59121485,0.0740551,0.0357271,23908158.560379557,13890120.58403885,23908241.502091557,13890160.598390851,253.69282400000003,774.1019440000001,336.634536,814.116296
"29.57,76.51",1,zigzag,29.564942248185186,76.50705099658967,haryana,23908190.000515558,13890448.48033485,0.0971896,0.0321463,23908135.574339557,13890430.47840685,23908244.42669156,13890466.48226285,230.706784,1083.996312,339.559136,1120.000168
"29.35,75.12",0,zigzag,29.34749540665791,75.12164933280947,haryana,23779061.206293333,13913724.920335567,0.0380609,0.053794,23779039.892189335,13913694.795695568,23779082.52039733,13913755.044975566,692.414856,797.69424,735.0430640000001,857.9435199999999
"29.11,76.62",0,zigzag,29.113358074884474,76.62168208923339,haryana,23918874.39274667,13938732.52212114,0.110552,0.0480892,23918812.483626667,13938705.592169141,23918936.30186667,13938759.45207314,654.87296,174.81788799999998,778.6912,228.67779199999998
"29.11,76.62",1,zigzag,29.10820894272077,76.62431079826356,haryana,23919119.40618667,13939281.846281141,0.0346928,0.0892044,23919099.97821867,13939231.891817141,23919138.83415467,13939331.80074514,942.367552,701.117536,981.223488,801.026464
"29.57,76.90",0,zigzag,29.57093952851223,76.89693853607176,haryana,23944530.153102223,13889805.79745485,0.0854928,0.0349656,23944482.27713422,13889786.21671885,23944578.029070225,13889825.37819085,226.774912,439.734624,322.52684800000003,478.896096
"29.57,76.90",1,zigzag,29.57168928892337,76.89908351707454,haryana,23944730.07982222,13889725.448654851,0.0898817,0.0921447,23944679.74607022,13889673.84762285,23944780.41357422,13889777.049686851,424.243848,327.36552800000004,524.911352,430.567592
"29.19,75.58",0,zigzag,29.187642537227575,75.58101083488462,haryana,23821876.801528886,13930804.580073528,0.0367946,0.0828856,23821856.196552888,13930758.164137527,23821897.406504884,13930850.996009529,633.6116640000001,765.2760639999999,674.821616,858.107936
"28.55,76.75",0,zigzag,28.54498808844424,76.7535182033539,haryana,23931162.40920889,13999203.487806313,0.0380273,0.0501731,23931141.11392089,13999175.390870312,23931183.70449689,13999231.584742313,866.625032,1063.7025840000001,909.215608,1119.8964560000002
"29.11,76.63",0,zigzag,29.109522370276117,76.6283743392944,haryana,23919498.15566222,13939141.72868114,0.0869082,0.0402663,23919449.48707022,13939119.17955314,23919546.82425422,13939164.27780914,359.808848,588.4052719999999,457.146032,633.503528
"30.51,76.97",1,zigzag,30.507393654336692,76.96620629901886,haryana,23950986.37655111,13788977.39848433,0.0756537,0.0493518,23950944.01047911,13788949.76147633,23951028.74262311,13789005.03549233,164.035368,814.329712,248.767512,869.6037279999999
"29.04,75.81",0,zigzag,29.0360652971487,75.81133600788117,haryana,23843344.663626667,13946975.449834917,0.0480701,0.0889075,23843317.744370665,13946925.661634916,23843371.58288267,13947025.238034917,657.6057040000001,929.6809200000001,711.444216,1029.25732
"30.26,76.71",0,zigzag,30.259291596366037,76.71136464271551,haryana,23927233.41258667,13815783.786000673,0.0955724,0.0412132,23927179.89204267,13815760.706608674,23927286.93313067,13815806.865392672,633.673376,613.363968,740.7144639999999,659.5227520000001
"27.96,77.39",0,zigzag,27.955073944036748,77.38978877754217,haryana,23990467.12508445,14061622.559962215,0.0776972,0.0358037,23990423.614652447,14061602.509890215,23990510.63551645,14061642.610034214,496.802208,1059.7553679999999,583.823072,1099.8555119999999
"27.96,77.39",1,zigzag,27.957305424970574,77.39472647800447,haryana,23990927.35212445,14061387.093402216,0.0799158,0.0374664,23990882.59927645,14061366.112218216,23990972.10497245,14061408.074586216,955.786832,823.357696,1045.292528,865.320064
"28.72,76.41",0,zigzag,28.72480660793816,76.41318788738248,haryana,23899441.32464,13980107.579428358,0.081926,0.0345808,23899395.44608,13980088.214180358,23899487.203199998,13980126.944676358,811.25408,29.768591999999998,903.0111999999999,68.499088
"28.61,76.77",0,zigzag,28.60748491686863,76.7733791507721,haryana,23933013.58368,13992570.317463312,0.0778209,0.0409612,23932970.003976,13992547.379191313,23933057.163384,13992593.255735312,831.3799759999999,804.085408,918.539384,849.961952
"28.61,76.77",1,zigzag,28.60687496210709,76.77147361850741,haryana,23932835.9752,13992635.074743312,0.0374095,0.0830743,23932815.02588,13992588.553135311,23932856.92452,13992681.596351312,676.40188,845.2593519999999,718.3005200000001,938.302568
"28.61,76.77",2,zigzag,28.60968406454205,76.77387841587067,haryana,23933060.11856,13992336.836663313,0.0847794,0.0364772,23933012.642096,13992316.409431314,23933107.595024,13992357.263895312,874.018096,573.115648,968.9710239999999,613.970112
"28.61,76.77",3,zigzag,28.60509392119783,76.77384354457855,haryana,23933056.868320003,13992824.160983313,0.0372635,0.069879,23933036.000760004,13992785.028743314,23933077.735880002,13992863.293223312,897.37676,1041.73496,939.1118799999999,1119.99944
"28.61,76.77",4,zigzag,28.60893755261374,76.76735518913269,haryana,23932452.10976,13992416.093463313,0.0435219,0.0961955,23932427.737496,13992362.223983312,23932476.482024003,13992469.962943314,289.113496,618.9301999999999,337.858024,726.66916
"30.21,77.36",0,zigzag,30.21469723823164,77.35601040935512,haryana,23987318.752977774,13820594.82415003,0.0852836,0.038289,23987270.994161773,13820573.38231003,23987366.511793774,13820616.26599003,140.38438399999998,31.92616,235.902016,74.80984
"30.21,77.36",1,zigzag,30.21032590118105,77.35642837219233,haryana,23987357.709937774,13821066.30607003,0.0809697,0.0450365,23987312.366905775,13821041.08563003,23987403.052969772,13821091.52651003,181.757128,499.62947999999994,272.443192,550.0703599999999
"30.21,77.36",2,zigzag,30.2129545666863,77.35521811485287,haryana,23987244.905777775,13820782.787030028,0.0768211,0.0366804,23987201.885961775,13820762.246006029,23987287.925593775,13820803.328054028,71.276184,220.789856,157.315816,261.871904
"29.03,75.98",0,zigzag,29.02772419512063,75.97501886783597,haryana,23858601.01194311,13947864.621598464,0.034792,0.0803979,23858581.52842311,13947819.598774463,23858620.49546311,13947909.644422464,76.24131200000001,757.573656,115.208352,847.6193039999999
"29.03,75.98",1,zigzag,29.026047957580378,75.97835399570464,haryana,23858911.86839111,13948043.301918462,0.0371128,0.0703584,23858891.085223112,13948003.901214462,23858932.65155911,13948082.702622462,385.79811199999995,941.8760960000001,427.36444800000004,1020.677504
"27.95,77.41",0,zigzag,27.945946942327254,77.4129326251984,haryana,23992624.288035557,14062585.593356675,0.0323571,0.0729331,23992606.168059558,14062544.750820674,23992642.408011556,14062626.435892675,815.220504,946.8048239999999,851.460456,1028.4898959999998
"27.95,77.41",1,zigzag,27.94853173578874,77.41549310569765,haryana,23992862.942115556,14062312.867756674,0.031522,0.0717756,23992845.289795555,14062272.673420673,23992880.594435558,14062353.062092675,1054.34224,674.7274239999999,1089.64688,755.116096
"27.89,76.14",0,zigzag,27.884855443136107,76.1344219186592,haryana,23873458.453136,14069029.554727975,0.0715805,0.0309965,23873418.368056,14069012.196687976,23873498.538216002,14069046.912767975,5.5999999993838756e-05,1085.15204,80.170216,1119.86812
"27.89,76.14",1,zigzag,27.886682369559495,76.134224045105,haryana,23873440.009984,14068836.902407974,0.0385018,0.0379366,23873418.448976003,14068815.657911973,23873461.570992,14068858.146903975,0.08097599999999705,888.613264,43.202992,931.1022560000001
"29.44,75.02",0,zigzag,29.44171123719533,75.01820494556429,haryana,23769419.49057778,13903645.778579598,0.112669,0.0453751,23769356.395937778,13903620.368523598,23769482.58521778,13903671.188635599,329.59416,351.439704,455.78344000000004,402.259816
"29.74,74.90",0,zigzag,29.742988371269856,74.90450340747836,haryana,23758821.739111114,13871352.332235323,0.0868981,0.0339304,23758773.076175116,13871333.331211323,23758870.402047113,13871371.333259324,931.085064,220.205216,1028.410936,258.20726399999995
"29.05,76.83",0,zigzag,29.051180584432863,76.8280369817734,haryana,23938108.062773336,13945363.958441839,0.0771338,0.0420005,23938064.867845334,13945340.438161839,23938151.257701337,13945387.478721838,333.838512,410.60516,420.22836800000005,457.64572
"28.24,76.56",0,zigzag,28.238362359311267,76.56393776435853,haryana,23913492.231573336,14031690.778232431,0.0876445,0.0443867,23913443.150653336,14031665.921680432,23913541.312493335,14031715.63478443,877.9453200000002,708.404088,976.10716,758.1171919999999
"28.93,76.88",0,zigzag,28.926695463882748,76.88559304523467,haryana,23943472.676711112,13958628.713865869,0.0559376,0.107875,23943441.35165511,13958568.303865869,23943504.001767114,13958689.123865869,1049.984544,851.5052000000001,1112.634656,972.3252
"28.93,76.88",1,zigzag,28.928904827339238,76.8760006761551,haryana,23942578.603111114,13958393.429865869,0.0364822,0.0789222,23942558.173079114,13958349.233433869,23942599.033143114,13958437.626297869,166.80596799999998,632.434768,207.666032,720.827632
"28.93,76.88",2,zigzag,28.926544174794767,76.8763684228897,haryana,23942612.87959111,13958644.825065868,0.0933635,0.0502783,23942560.59603111,13958616.669217868,23942665.16315111,13958672.980913868,169.22892000000002,899.870552,273.79604,956.182248
"28.93,76.88",3,zigzag,28.92580779290945,76.87494239131927,haryana,23942479.96381511,13958723.244105868,0.0942732,0.0402008,23942427.170823112,13958700.731657868,23942532.75680711,13958745.756553868,35.803712,983.9329919999999,141.389696,1028.957888
"30.44,76.97",0,fcbk,30.437740163422227,76.96675783500672,haryana,23951037.783431113,13796510.043762635,0.0374295,0.0884415,23951016.822911114,13796460.516522635,23951058.743951112,13796559.571002636,236.8478,754.77724,278.76884,853.83172
"30.44,76.97",1,zigzag,30.435630480195325,76.96641951618194,haryana,23951006.24983111,13796738.110482637,0.0352313,0.0818586,23950986.52030311,13796692.269666636,23951025.97935911,13796783.951298637,206.545192,986.5303839999999,246.004248,1078.2120160000002
"29.35,77.07",0,zigzag,29.352601088308415,77.06659646816254,haryana,23960343.418506667,13913178.957295567,0.0851587,0.0819215,23960295.72963467,13913133.081255566,23960391.107378665,13913224.833335567,195.07896800000003,235.97980000000004,290.456712,327.73188
"28.92,76.91",0,zigzag,28.919280757867135,76.91160854949955,haryana,23945897.49745778,13959418.29908391,0.039598,0.0869965,23945875.32257778,13959369.58104391,23945919.67233778,13959467.017123912,687.7528,587.8709200000001,732.10256,685.3069999999999
"29.33,76.50",0,zigzag,29.328340656918694,76.50321634197239,haryana,23907832.584800005,13915772.940867227,0.0413302,0.0901576,23907809.439888004,13915722.452611227,23907855.729712006,13915823.429123227,836.639888,686.9130240000001,882.929712,787.889536
"28.77,76.42",0,zigzag,28.77288776895429,76.42266146545413,haryana,23900324.32611556,13974996.021310523,0.07957,0.0383443,23900279.76691556,13974974.548502523,23900368.88531556,13975017.494118523,763.5073600000001,231.459032,852.62576,274.404648
"27.87,77.38",0,zigzag,27.868470663221224,77.37726503086087,haryana,23989299.82728889,14070757.210775753,0.0775694,0.0370283,23989256.38842489,14070736.474927753,23989343.26615289,14070777.946623754,261.643536,700.5105520000001,348.52126400000003,741.982248
"30.23,76.98",0,fcbk,30.22709000870487,76.97526603584286,haryana,23951830.805226665,13819258.055783154,0.0371444,0.0889655,23951810.004362665,13819208.235103155,23951851.606090665,13819307.876463154,97.96169599999999,824.09516,139.563424,923.73652
"28.09,77.07",0,zigzag,28.09228912021446,77.07177491512297,haryana,23960826.084746666,14047134.498988505,0.0738824,0.0308453,23960784.710602667,14047117.225620506,23960867.458890665,14047151.772356505,684.059936,300.874952,766.808224,335.421688
"28.90,76.83",0,zigzag,28.894995306839856,76.83458660831454,haryana,23938718.532213334,13962004.039288888,0.105451,0.0485454,23938659.479653332,13961976.853864888,23938777.584773336,13962031.224712888,928.45032,1065.628816,1046.55544,1119.999664
"28.90,76.83",1,zigzag,28.903331948427894,76.82689688758849,haryana,23938001.798293334,13961116.481848888,0.033683,0.0841755,23937982.935813334,13961069.343568888,23938020.660773333,13961163.620128889,251.90648,158.11852000000002,289.63144,252.39508
"29.29,75.64",0,zigzag,29.294581674425558,75.64248081245418,haryana,23827606.21870222,13919381.505830253,0.0933565,0.0336914,23827553.93906222,13919362.638646252,23827658.49834222,13919400.373014253,738.94884,51.480464,843.5081200000001,89.214832
"28.66,76.68",1,zigzag,28.660532484942955,76.6817108081818,haryana,23924469.474880002,13986936.958239257,0.0373189,0.0822594,23924448.576296,13986890.892975258,23924490.373464003,13986983.023503257,698.560296,457.37361599999997,740.357464,549.504144
"28.66,76.68",2,zigzag,28.656782605609465,76.68141708183292,haryana,23924442.0976,13987335.268319257,0.0816814,0.0391288,23924396.356016003,13987313.356191257,23924487.839184,13987357.180447256,646.340016,879.836832,737.823184,923.6610880000001
"29.53,75.74",0,zigzag,29.53405352162045,75.73418423631666,haryana,23836153.597313777,13893757.985876948,0.0319677,0.0897986,23836135.695401777,13893707.698660947,23836171.499225777,13893808.273092948,0.029624000000000872,75.48206400000001,35.833448,176.056496
"29.38,76.32",0,zigzag,29.380121293927676,76.32563113689422,haryana,23891280.444,13910235.68293961,0.062466,0.0672513,23891245.463039998,13910198.02221161,23891315.42496,13910273.34366761,1049.87904,509.36519200000004,1119.84096,584.686648
